commit,date,file_type,path,stem,package,added_lines,deleted_lines,commit_index,commit_size,msg,month
70cab8f8e6e4944213fc1bf1fea206635822ec82,2003-05-16 22:07:38,prod,src/java/org/apache/commons/lang/util/StringIdentifierFactory.java,StringIdentifierFactory,org/apache/commons/lang/util,73,0,367,5,"Change Identifier generation code to be independent of functors


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137319 13f79535-47bb-0310-9956-ffa450edef68",2003-05
5203441765cfa1b7c272bc4f66960a0225b5c636,2003-05-24 04:35:07,test,src/test/org/apache/commons/lang/EntitiesTest.java,EntitiesTest,org/apache/commons/lang,123,0,381,4,"refactoring Entities object in preparation for optimization
add unit tests for Entities class
move escape and unescape methods into Entities class


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137333 13f79535-47bb-0310-9956-ffa450edef68",2003-05
e2211f3db63dea49a558c5e313b7b192fd891b1b,2003-05-24 12:11:02,test,src/test/org/apache/commons/lang/SystemUtilsTest.java,SystemUtilsTest,org/apache/commons/lang,281,0,385,2,"Add SystemUtils tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137337 13f79535-47bb-0310-9956-ffa450edef68",2003-05
0766ea1f695da2de6b7889648ba8b7a7999a1a42,2003-05-24 13:29:44,test,src/test/org/apache/commons/lang/EntitiesPerformanceTest.java,EntitiesPerformanceTest,org/apache/commons/lang,169,0,386,3,"initial performance testing for Entities


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137338 13f79535-47bb-0310-9956-ffa450edef68",2003-05
a0be4d2757a1e72f9b63eaca4c8fffdfd2ca8f61,2003-06-03 03:51:56,prod,src/java/org/apache/commons/lang/builder/ReflectionToStringBuilder.java,ReflectionToStringBuilder,org/apache/commons/lang/builder,457,0,401,3,"Refactor code in ToStringBuilder.reflectionToString(...) into a new subclass called ReflectionToStringBuilder.
All of the ToStringBuilder.reflectionToString(...) forward their calls to equivalent methods in ReflectionToStringBuilde.
ReflectionToStringBuilder can  be subclassed to provide Field or value filtering.
Since the unit tests exercis ToStringBuilder.reflectionToString(...) which then forwards those calls to ReflectionToStringBuilder, and ReflectionToStringBuilder does not provide new features (yet), there are no new unit test cases (yet).


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137353 13f79535-47bb-0310-9956-ffa450edef68",2003-06
73ee6c3d270a91bd447f732b24c4d65169b0c8d6,2003-06-08 23:14:23,prod,src/java/org/apache/commons/lang/time/DateFormatUtils.java,DateFormatUtils,org/apache/commons/lang/time,297,0,409,13,"Rework time package in preparation for 2.0 release
DateUtils split to DateFormatUtils and DurationFormatUtils
CalendarUtils renamed to DateUtils
StopWatch time format method moved to DurationFormatUtils
Tests updated and pass


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137361 13f79535-47bb-0310-9956-ffa450edef68",2003-06
73ee6c3d270a91bd447f732b24c4d65169b0c8d6,2003-06-08 23:14:23,prod,src/java/org/apache/commons/lang/time/DurationFormatUtils.java,DurationFormatUtils,org/apache/commons/lang/time,167,0,409,13,"Rework time package in preparation for 2.0 release
DateUtils split to DateFormatUtils and DurationFormatUtils
CalendarUtils renamed to DateUtils
StopWatch time format method moved to DurationFormatUtils
Tests updated and pass


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137361 13f79535-47bb-0310-9956-ffa450edef68",2003-06
73ee6c3d270a91bd447f732b24c4d65169b0c8d6,2003-06-08 23:14:23,test,src/test/org/apache/commons/lang/time/DateFormatUtilsTest.java,DateFormatUtilsTest,org/apache/commons/lang/time,199,0,409,13,"Rework time package in preparation for 2.0 release
DateUtils split to DateFormatUtils and DurationFormatUtils
CalendarUtils renamed to DateUtils
StopWatch time format method moved to DurationFormatUtils
Tests updated and pass


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137361 13f79535-47bb-0310-9956-ffa450edef68",2003-06
73ee6c3d270a91bd447f732b24c4d65169b0c8d6,2003-06-08 23:14:23,test,src/test/org/apache/commons/lang/time/DurationFormatUtilsTest.java,DurationFormatUtilsTest,org/apache/commons/lang/time,162,0,409,13,"Rework time package in preparation for 2.0 release
DateUtils split to DateFormatUtils and DurationFormatUtils
CalendarUtils renamed to DateUtils
StopWatch time format method moved to DurationFormatUtils
Tests updated and pass


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137361 13f79535-47bb-0310-9956-ffa450edef68",2003-06
2d06a7ce861432fc702168fd4c94bc00ddfc39eb,2003-06-24 21:14:51,prod,src/java/org/apache/commons/lang/math/NumberUtils.java,NumberUtils,org/apache/commons/lang/math,899,0,427,9,"NumberUtils moved to math subpackage


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137379 13f79535-47bb-0310-9956-ffa450edef68",2003-06
2d06a7ce861432fc702168fd4c94bc00ddfc39eb,2003-06-24 21:14:51,test,src/test/org/apache/commons/lang/math/NumberUtilsTest.java,NumberUtilsTest,org/apache/commons/lang/math,615,0,427,9,"NumberUtils moved to math subpackage


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137379 13f79535-47bb-0310-9956-ffa450edef68",2003-06
39acbece80911f929488b100161fdd63f2fbcee3,2003-06-29 03:05:17,prod,src/java/org/apache/commons/lang/IntHashMap.java,IntHashMap,org/apache/commons/lang,419,0,438,1,"introducing utility class from Justin Couch


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137390 13f79535-47bb-0310-9956-ffa450edef68",2003-06
0b1885821a78da619467412980aec70a365115da,2003-08-02 18:18:33,test,src/test/org/apache/commons/lang/CharRangeTest.java,CharRangeTest,org/apache/commons/lang,384,0,604,6,"Completely rework CharRange and CharSet.
Add multiple tests to fully define the set syntax.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137557 13f79535-47bb-0310-9956-ffa450edef68",2003-08
0b1885821a78da619467412980aec70a365115da,2003-08-02 18:18:33,test,src/test/org/apache/commons/lang/CharSetTest.java,CharSetTest,org/apache/commons/lang,444,0,604,6,"Completely rework CharRange and CharSet.
Add multiple tests to fully define the set syntax.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137557 13f79535-47bb-0310-9956-ffa450edef68",2003-08
47367eb9ab75a06a1b2606790813ee6cb1ed6196,2003-08-17 21:57:37,prod,src/java/org/apache/commons/lang/WordUtils.java,WordUtils,org/apache/commons/lang,253,0,664,5,"Rename WordWrapUtils to WordUtils
Refactor wrapLine method, making it public and work properly
Remove wrapText method
Test


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137618 13f79535-47bb-0310-9956-ffa450edef68",2003-08
47367eb9ab75a06a1b2606790813ee6cb1ed6196,2003-08-17 21:57:37,test,src/test/org/apache/commons/lang/WordUtilsTest.java,WordUtilsTest,org/apache/commons/lang,198,0,664,5,"Rename WordWrapUtils to WordUtils
Refactor wrapLine method, making it public and work properly
Remove wrapText method
Test


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137618 13f79535-47bb-0310-9956-ffa450edef68",2003-08
71de3f7ed94b6d2701b3575877b45ed318605d58,2003-11-17 23:02:18,prod,src/java/org/apache/commons/lang/Tokenizer.java,Tokenizer,org/apache/commons/lang,878,0,752,2,"Initial checkin of the Tokenizer class


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137709 13f79535-47bb-0310-9956-ffa450edef68",2003-11
71de3f7ed94b6d2701b3575877b45ed318605d58,2003-11-17 23:02:18,test,src/test/org/apache/commons/lang/TokenizerTest.java,TokenizerTest,org/apache/commons/lang,344,0,752,2,"Initial checkin of the Tokenizer class


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137709 13f79535-47bb-0310-9956-ffa450edef68",2003-11
4db13907864a7f69b9edcc2f43bc64e878e8d93f,2003-11-25 00:53:55,test,src/test/org/apache/commons/lang/builder/ShortPrefixToStringStyleTest.java,ShortPrefixToStringStyleTest,org/apache/commons/lang/builder,147,0,755,2,"Add ToStringStyle.SHORT_PREFIX_STYLE as discussed on commons-dev.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137712 13f79535-47bb-0310-9956-ffa450edef68",2003-11
fa5cac4449e87b40ab889a22e24a56e4e0fd4636,2004-01-31 13:00:07,prod,src/java/org/apache/commons/lang/CharUtils.java,CharUtils,org/apache/commons/lang,556,0,810,3,"Add CharUtils classes


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137767 13f79535-47bb-0310-9956-ffa450edef68",2004-01
fa5cac4449e87b40ab889a22e24a56e4e0fd4636,2004-01-31 13:00:07,test,src/test/org/apache/commons/lang/CharUtilsTest.java,CharUtilsTest,org/apache/commons/lang,396,0,810,3,"Add CharUtils classes


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137767 13f79535-47bb-0310-9956-ffa450edef68",2004-01
11bd2237bf4e50799e091f3bfa9aba5e50c8de70,2004-02-03 22:14:24,test,src/test/org/apache/commons/lang/ArrayUtilsAddTest.java,ArrayUtilsAddTest,org/apache/commons/lang,308,0,812,4,"Bugzilla Bug 26056 [lang] Add methods to ArrayUtils: add at end and insert-like ops
Added methods: primitiveType[] add(primitiveType[], primitiveType)


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137769 13f79535-47bb-0310-9956-ffa450edef68",2004-02
4dcfc2fbb1f5bb475e94bf7ba5cc828416d7c234,2004-02-23 04:34:20,prod,src/java/org/apache/commons/lang/enums/Enum.java,Enum,org/apache/commons/lang/enums,600,0,854,31,"lang.enum.*:
	Deprecated and replaced by org.apache.commons.lang.enums.* and will be
	removed in version 3.0. All classes in this package are deprecated and 
	repackaged to org.apache.commons.lang.enums since enum is a Java 1.5 
	keyword.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137811 13f79535-47bb-0310-9956-ffa450edef68",2004-02
4dcfc2fbb1f5bb475e94bf7ba5cc828416d7c234,2004-02-23 04:34:20,prod,src/java/org/apache/commons/lang/enums/EnumUtils.java,EnumUtils,org/apache/commons/lang/enums,122,0,854,31,"lang.enum.*:
	Deprecated and replaced by org.apache.commons.lang.enums.* and will be
	removed in version 3.0. All classes in this package are deprecated and 
	repackaged to org.apache.commons.lang.enums since enum is a Java 1.5 
	keyword.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137811 13f79535-47bb-0310-9956-ffa450edef68",2004-02
4dcfc2fbb1f5bb475e94bf7ba5cc828416d7c234,2004-02-23 04:34:20,prod,src/java/org/apache/commons/lang/enums/ValuedEnum.java,ValuedEnum,org/apache/commons/lang/enums,187,0,854,31,"lang.enum.*:
	Deprecated and replaced by org.apache.commons.lang.enums.* and will be
	removed in version 3.0. All classes in this package are deprecated and 
	repackaged to org.apache.commons.lang.enums since enum is a Java 1.5 
	keyword.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137811 13f79535-47bb-0310-9956-ffa450edef68",2004-02
4dcfc2fbb1f5bb475e94bf7ba5cc828416d7c234,2004-02-23 04:34:20,test,src/test/org/apache/commons/lang/enums/EnumTest.java,EnumTest,org/apache/commons/lang/enums,516,0,854,31,"lang.enum.*:
	Deprecated and replaced by org.apache.commons.lang.enums.* and will be
	removed in version 3.0. All classes in this package are deprecated and 
	repackaged to org.apache.commons.lang.enums since enum is a Java 1.5 
	keyword.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137811 13f79535-47bb-0310-9956-ffa450edef68",2004-02
4dcfc2fbb1f5bb475e94bf7ba5cc828416d7c234,2004-02-23 04:34:20,test,src/test/org/apache/commons/lang/enums/EnumUtilsTest.java,EnumUtilsTest,org/apache/commons/lang/enums,167,0,854,31,"lang.enum.*:
	Deprecated and replaced by org.apache.commons.lang.enums.* and will be
	removed in version 3.0. All classes in this package are deprecated and 
	repackaged to org.apache.commons.lang.enums since enum is a Java 1.5 
	keyword.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137811 13f79535-47bb-0310-9956-ffa450edef68",2004-02
4dcfc2fbb1f5bb475e94bf7ba5cc828416d7c234,2004-02-23 04:34:20,test,src/test/org/apache/commons/lang/enums/ValuedEnumTest.java,ValuedEnumTest,org/apache/commons/lang/enums,135,0,854,31,"lang.enum.*:
	Deprecated and replaced by org.apache.commons.lang.enums.* and will be
	removed in version 3.0. All classes in this package are deprecated and 
	repackaged to org.apache.commons.lang.enums since enum is a Java 1.5 
	keyword.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137811 13f79535-47bb-0310-9956-ffa450edef68",2004-02
1463a4e60d76ce20db742f8fce45276ddb10c241,2004-03-18 22:37:39,test,src/test/org/apache/commons/lang/CharUtilsPerfTest.java,CharUtilsPerfTest,org/apache/commons/lang,164,0,872,1,"Tests the difference in performance between CharUtils and CharSet.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137829 13f79535-47bb-0310-9956-ffa450edef68",2004-03
aa1e8866bb64e4b5f68fd0fcb0010c66745d849e,2004-06-01 20:54:57,test,src/test/org/apache/commons/lang/enums/EnumEqualsTest.java,EnumEqualsTest,org/apache/commons/lang/enums,90,0,880,3,"Fix Enum equals to work correctly by reflection
bug 28180, from Matthias Eichel


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137837 13f79535-47bb-0310-9956-ffa450edef68",2004-06
813952e3f43defe3f938ad657b72e259746b5a75,2004-06-06 03:53:24,test,src/test/org/apache/commons/lang/ArrayUtilsRemoveTest.java,ArrayUtilsRemoveTest,org/apache/commons/lang,457,0,891,3,"applied patch #27778, also added an indexOf(char[]..).


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137848 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,prod,src/java/org/apache/commons/lang/mutable/Mutable.java,Mutable,org/apache/commons/lang/mutable,41,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,prod,src/java/org/apache/commons/lang/mutable/MutableByte.java,MutableByte,org/apache/commons/lang/mutable,70,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,prod,src/java/org/apache/commons/lang/mutable/MutableDouble.java,MutableDouble,org/apache/commons/lang/mutable,64,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,prod,src/java/org/apache/commons/lang/mutable/MutableFloat.java,MutableFloat,org/apache/commons/lang/mutable,65,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,prod,src/java/org/apache/commons/lang/mutable/MutableInteger.java,MutableInteger,org/apache/commons/lang/mutable,65,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,prod,src/java/org/apache/commons/lang/mutable/MutableLong.java,MutableLong,org/apache/commons/lang/mutable,64,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,prod,src/java/org/apache/commons/lang/mutable/MutableNumber.java,MutableNumber,org/apache/commons/lang/mutable,85,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,prod,src/java/org/apache/commons/lang/mutable/MutableShort.java,MutableShort,org/apache/commons/lang/mutable,64,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,test,src/test/org/apache/commons/lang/mutable/MutableByteTest.java,MutableByteTest,org/apache/commons/lang/mutable,74,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,test,src/test/org/apache/commons/lang/mutable/MutableDoubleTest.java,MutableDoubleTest,org/apache/commons/lang/mutable,73,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,test,src/test/org/apache/commons/lang/mutable/MutableFloatTest.java,MutableFloatTest,org/apache/commons/lang/mutable,75,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,test,src/test/org/apache/commons/lang/mutable/MutableIntegerTest.java,MutableIntegerTest,org/apache/commons/lang/mutable,74,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,test,src/test/org/apache/commons/lang/mutable/MutableLongTest.java,MutableLongTest,org/apache/commons/lang/mutable,74,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,test,src/test/org/apache/commons/lang/mutable/MutableNumberTest.java,MutableNumberTest,org/apache/commons/lang/mutable,208,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
c0f14e226ec2a08fde8f0eef1e2fae30c056ba04,2004-06-11 02:26:32,test,src/test/org/apache/commons/lang/mutable/MutableShortTest.java,MutableShortTest,org/apache/commons/lang/mutable,75,0,892,16,"Adding initial crack at mutables.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137849 13f79535-47bb-0310-9956-ffa450edef68",2004-06
cddc22f28c80f47674e363d04dadf9089411f9d8,2004-07-04 04:51:25,prod,src/java/org/apache/commons/lang/Interpolation.java,Interpolation,org/apache/commons/lang,182,0,908,3,"Adding in new Interpolation class for opinions. It is, apart from cleaning up,
creation of a unit test and renaming to 'interpolate', the submission from Ken
Fitzpatrick in Bugzilla: #18962.

Lang has had a class much like this before so opinions saught (I'm in fact suffering
from some major deja vu with this, need to research how many times I've committed this
type of code to Lang :) ).

Submitted by:	Ken Fitzpatrick


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137865 13f79535-47bb-0310-9956-ffa450edef68",2004-07
cddc22f28c80f47674e363d04dadf9089411f9d8,2004-07-04 04:51:25,test,src/test/org/apache/commons/lang/InterpolationTest.java,InterpolationTest,org/apache/commons/lang,124,0,908,3,"Adding in new Interpolation class for opinions. It is, apart from cleaning up,
creation of a unit test and renaming to 'interpolate', the submission from Ken
Fitzpatrick in Bugzilla: #18962.

Lang has had a class much like this before so opinions saught (I'm in fact suffering
from some major deja vu with this, need to research how many times I've committed this
type of code to Lang :) ).

Submitted by:	Ken Fitzpatrick


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137865 13f79535-47bb-0310-9956-ffa450edef68",2004-07
57070635927be6c31e5a234a39603a726f2e4dbf,2004-07-05 22:15:33,prod,src/java/org/apache/commons/lang/mutable/MutableInt.java,MutableInt,org/apache/commons/lang/mutable,128,0,913,1,"A reworked mutable int, ready for comments


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137870 13f79535-47bb-0310-9956-ffa450edef68",2004-07
fbeb9d58da6d83b00dc0bb75244c5309b55caa9b,2004-07-07 23:50:28,test,src/test/org/apache/commons/lang/mutable/MutableIntTest.java,MutableIntTest,org/apache/commons/lang/mutable,137,0,916,18,"Update mutable package for release 2.1


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137873 13f79535-47bb-0310-9956-ffa450edef68",2004-07
3787473c5099ea1ec14bf1374d37897ce06cdd9d,2004-07-08 00:02:35,prod,src/java/org/apache/commons/lang/mutable/MutableObject.java,MutableObject,org/apache/commons/lang/mutable,106,0,917,3,"Add MutableObject


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137874 13f79535-47bb-0310-9956-ffa450edef68",2004-07
3787473c5099ea1ec14bf1374d37897ce06cdd9d,2004-07-08 00:02:35,test,src/test/org/apache/commons/lang/mutable/MutableObjectTest.java,MutableObjectTest,org/apache/commons/lang/mutable,104,0,917,3,"Add MutableObject


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137874 13f79535-47bb-0310-9956-ffa450edef68",2004-07
8b6499b3955199b5af488831547a8a173640f6a4,2004-08-03 17:17:08,prod,src/java/org/apache/commons/lang/CharacterEncoding.java,CharacterEncoding,org/apache/commons/lang,150,0,932,2,"Bugzilla Bug 30334
	[lang] New class proposal: CharacterEncoding
	http://issues.apache.org/bugzilla/show_bug.cgi?id=30334
	Comitted to CVS for further comments.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137889 13f79535-47bb-0310-9956-ffa450edef68",2004-08
8b6499b3955199b5af488831547a8a173640f6a4,2004-08-03 17:17:08,test,src/test/org/apache/commons/lang/CharacterEncodingTest.java,CharacterEncodingTest,org/apache/commons/lang,100,0,932,2,"Bugzilla Bug 30334
	[lang] New class proposal: CharacterEncoding
	http://issues.apache.org/bugzilla/show_bug.cgi?id=30334
	Comitted to CVS for further comments.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137889 13f79535-47bb-0310-9956-ffa450edef68",2004-08
0028e37c1ce23530ecb968056e11a313db842279,2004-09-05 00:37:28,prod,src/java/org/apache/commons/lang/text/MappedMessageFormat.java,MappedMessageFormat,org/apache/commons/lang/text,133,0,960,1,"class from Digester, akin to the Interpolation class in the lang package


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137917 13f79535-47bb-0310-9956-ffa450edef68",2004-09
1ae0107b3542815a86879738853d1a079310ae28,2004-10-16 15:09:52,prod,src/java/org/apache/commons/lang/text/StrBuilder.java,StrBuilder,org/apache/commons/lang/text,1446,0,1021,1,"Add initial version of StrBuilder, currently without any tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137978 13f79535-47bb-0310-9956-ffa450edef68",2004-10
cd9922ef8b2c57ed6aa1390f89f94c1c40cdc67c,2004-12-28 23:13:03,test,src/test/org/apache/commons/lang/builder/ToStringStyleTest.java,ToStringStyleTest,org/apache/commons/lang/builder,125,0,1054,5,"ToStringStyle setArrayEnd handled null incorrectly
bug 31933, fix from Masato Tezuka


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@138011 13f79535-47bb-0310-9956-ffa450edef68",2004-12
7771e1897480070696aab2215c403bdf63970ef8,2005-05-02 22:55:31,test,src/test/org/apache/commons/lang/text/StrBuilderTest.java,StrBuilderTest,org/apache/commons/lang/text,919,0,1125,1,"A good start for: [Bug 34715][lang] unit test for org.apache.commons.lang.text.StrBuilder. From heuermh@acm.org.

git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@165710 13f79535-47bb-0310-9956-ffa450edef68",2005-05
5ec8a51d09426d9ed920ba9d34225bfe99dc3548,2005-07-05 16:27:10,prod,src/java/org/apache/commons/lang/text/VariableFormat.java,VariableFormat,org/apache/commons/lang/text,518,0,1169,2,"Towards version 2.2:
 - Set the component version to 2.2-dev.
 - Add .text classes VariableFormat and VariableFormatTest.
 - Enable build of .text package.

git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@209296 13f79535-47bb-0310-9956-ffa450edef68",2005-07
5ec8a51d09426d9ed920ba9d34225bfe99dc3548,2005-07-05 16:27:10,test,src/test/org/apache/commons/lang/text/VariableFormatTest.java,VariableFormatTest,org/apache/commons/lang/text,214,0,1169,2,"Towards version 2.2:
 - Set the component version to 2.2-dev.
 - Add .text classes VariableFormat and VariableFormatTest.
 - Enable build of .text package.

git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@209296 13f79535-47bb-0310-9956-ffa450edef68",2005-07
b8c069723e92c6a65e9b8ba3483a86a47de7b333,2005-07-31 23:33:32,test,src/test/org/apache/commons/lang/math/RangeTest.java,RangeTest,org/apache/commons/lang/math,117,0,1206,5,"Better unit test code coverage from Nathan Beyer [nbeyer@kc.rr.com].

git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@226702 13f79535-47bb-0310-9956-ffa450edef68",2005-07
810e69f7a470eb9dce71de314f0a98c0f7840a24,2005-08-14 21:45:47,prod,src/java/org/apache/commons/lang/text/StrMatcher.java,StrMatcher,org/apache/commons/lang/text,405,0,1242,6,"Add StrMatcher and update StrBuilder and test cases to use it, plus fix other bugs

git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@232652 13f79535-47bb-0310-9956-ffa450edef68",2005-08
810e69f7a470eb9dce71de314f0a98c0f7840a24,2005-08-14 21:45:47,test,src/test/org/apache/commons/lang/text/StrBuilderAppendInsertTest.java,StrBuilderAppendInsertTest,org/apache/commons/lang/text,1017,0,1242,6,"Add StrMatcher and update StrBuilder and test cases to use it, plus fix other bugs

git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@232652 13f79535-47bb-0310-9956-ffa450edef68",2005-08
